-9.732567,-1.458898,20.838308,272.000000,131.000000
-9.505528,0.529366,22.661884,305.000000,197.000000
-29.075668,-9.095960,53.304127,217.000000,60.000000
-8.056492,-1.401470,31.963245,424.000000,150.000000
-30.652243,-11.022747,54.620113,206.000000,38.000000
-7.640580,-0.854999,20.379343,337.000000,151.000000
-10.484330,0.562850,30.307384,357.000000,194.000000
-8.161791,-1.153216,29.272617,405.000000,153.000000
-14.064379,-6.412539,42.699669,370.000000,75.000000
-28.908546,-11.505232,53.247639,219.000000,28.000000
10.005988,-5.772673,51.064503,740.000000,102.000000
-8.102342,-0.953984,20.673296,325.000000,148.000000
-14.695447,-7.494514,53.303848,408.000000,82.000000
-6.903913,-0.859297,21.879536,379.000000,153.000000
-8.955148,-1.408358,20.949007,300.000000,133.000000
12.101318,-4.972370,23.358593,968.000000,32.000000
9.844942,-6.122710,54.144749,730.000000,102.000000
-9.465391,0.678719,18.822847,246.000000,206.000000
-7.664177,-1.867546,27.033413,402.000000,132.000000
-10.143735,-2.518650,22.376976,282.000000,101.000000
-7.261701,-1.516196,22.885948,378.000000,134.000000
-7.332036,-0.590903,29.977560,429.000000,167.000000
8.096741,-1.818812,25.189991,829.000000,131.000000
-9.100100,0.990228,18.204403,248.000000,219.000000
-8.734244,-2.680555,24.062346,346.000000,102.000000
-6.851654,-0.601648,22.534073,387.000000,162.000000
-8.115778,-1.954052,22.030731,342.000000,118.000000
-9.444574,-0.659394,19.875332,266.000000,157.000000
-12.737279,-5.252427,47.453804,413.000000,103.000000
-9.463419,-0.968922,20.456970,275.000000,147.000000
-10.408942,0.698916,19.288254,220.000000,206.000000
-11.477419,-4.104720,40.236237,401.000000,109.000000
-26.003912,-7.623726,50.987331,242.000000,75.000000
-7.696212,-2.164221,25.969162,393.000000,122.000000
-8.156589,-2.476279,24.372665,366.000000,109.000000
-8.864096,-1.007311,20.609020,298.000000,146.000000
-9.434779,-1.827727,21.356148,290.000000,120.000000
-8.994596,-2.204568,36.251904,427.000000,138.000000
-8.783812,-3.110624,25.587486,360.000000,95.000000
-8.740762,-2.450583,23.183489,336.000000,106.000000
-8.734822,-0.677638,20.315956,298.000000,157.000000
-11.476393,-3.195766,23.410154,256.000000,84.000000
-7.836332,-1.543783,21.120129,340.000000,129.000000
-10.545891,-1.525988,20.585129,240.000000,128.000000
-8.744691,-2.054625,22.124655,323.000000,115.000000
-8.141041,0.932779,18.722452,294.000000,216.000000
-11.372223,-4.527536,38.511097,394.000000,98.000000
1.242292,1.022375,17.087902,654.000000,224.000000
-27.813046,-9.044548,47.878372,192.000000,47.000000
-9.187323,-1.219365,20.742611,289.000000,139.000000
-9.276010,-3.237938,24.404209,334.000000,87.000000
-9.433213,0.868036,18.348709,238.000000,214.000000
-14.035199,-6.364583,40.855797,360.000000,71.000000
-9.566391,-1.898882,35.358772,411.000000,143.000000
-8.904828,-0.413118,20.057646,288.000000,166.000000
-10.947728,-1.292287,20.149862,218.000000,135.000000
2.115276,0.899149,20.306353,676.000000,213.000000
-8.664749,0.751106,18.706076,274.000000,209.000000
-8.624581,-0.515948,30.660036,403.000000,169.000000
-8.115348,-2.570834,26.735506,388.000000,113.000000
-8.325742,-0.475815,20.234247,311.000000,164.000000
-7.338679,-0.724555,20.751951,352.000000,156.000000
8.518353,-3.641101,27.328579,822.000000,88.000000
-8.781562,-1.760369,21.606619,315.000000,123.000000
8.317871,-2.433434,24.172352,845.000000,111.000000
-7.644231,-1.683843,21.758244,354.000000,126.000000
-8.544010,-1.406624,20.884882,313.000000,133.000000
8.688295,-5.287579,25.344362,844.000000,35.000000
-28.070055,-10.148129,53.241833,230.000000,46.000000
13.598866,-2.726958,16.748537,1176.000000,68.000000
-10.446825,-1.034545,20.121696,235.000000,144.000000
-9.936357,-0.631429,19.904058,249.000000,158.000000
-28.572382,-10.355319,52.776794,220.000000,42.000000
-9.519708,-3.717698,26.836018,352.000000,83.000000
7.778567,-7.204422,57.604179,697.000000,94.000000
-9.565775,-2.250942,21.925585,294.000000,108.000000
-9.226535,-2.643061,22.603815,314.000000,98.000000
-10.742312,-1.301880,20.299725,228.000000,135.000000
-7.468392,-1.900330,23.629080,379.000000,124.000000
-6.839558,-0.906656,23.015335,392.000000,153.000000
-8.769722,1.050933,15.331848,197.000000,229.000000
-7.352252,-0.557389,19.996010,342.000000,161.000000
-11.808145,-4.851051,34.961021,364.000000,83.000000
-18.336079,-1.865144,28.486614,147.000000,134.000000
-9.034358,-3.316944,27.924410,374.000000,97.000000
-7.875428,-2.101290,22.586859,356.000000,115.000000
-14.043642,-6.442382,47.776424,395.000000,86.000000
-8.993648,-1.736151,21.314077,304.000000,123.000000
9.171080,-3.274773,23.552206,877.000000,84.000000
-11.520419,-4.862306,36.548470,380.000000,87.000000
-9.117774,-2.187245,21.598106,304.000000,109.000000
-19.004887,-3.474983,28.812738,136.000000,95.000000
4.614441,-1.963816,34.933998,695.000000,142.000000
-8.973736,1.493160,17.181761,232.000000,242.000000
-6.415116,0.893336,22.639721,401.000000,209.000000
0.288016,0.789963,15.432935,616.000000,218.000000
-4.266397,0.811927,17.518799,429.000000,214.000000
17.347979,-4.861413,21.592346,1170.000000,24.000000
-10.184703,-2.735376,38.617939,416.000000,131.000000
8.908533,-3.251959,30.228142,810.000000,106.000000
